347426
436195
12388
156505
390330
904736
107891
333942
384852
384924
97796
168708
771081
363543
348617
208732
392215
770989
392217
828709
700114
168898
17053
392216
10806
271517
86752
828438
271514
834128
781752
271510
501293
789399
11902
392210
436124
80758
392218
85160
436519
20178
371902
460062
501802
384625
626363
380483
17362
13379
228761
753534
350479
410114
266259
266258
777712
185878
376791
349159
392213
84592
690955
828712
700936
121581
770969
185941
349160
264743
669093
436165
705935
229708
372549
363545
124751
372548
742415
384928
436085
345403
436174
349161
36178
205721
392211
392212
378096
11900
157591
339814
411170
929275
771071
437923
112822
57916
11890
435691
410113
753511
438158
436420
770958
